1.00E-05,1,42,2,-0.136715897,-0.136715897,-0.136715897,-0.136715897
1.00E-05,2,43,3,-0.267545287,-0.250518362,-0.278976486,-0.277436343
1.00E-05,3,81,2,-0.195426241,-0.294403029,-0.30892956,-0.287259387
1.00E-05,4,49,2,-0.192235557,-0.249797372,-0.264542976,-0.318712209
1.00E-05,5,121,2,-0.267876697,-0.2993934,-0.324269132,-0.330195462
1.00E-05,6,48,2,-0.208841489,-0.212543025,-0.21599668,-0.21852052
1.00E-05,7,112,3,-0.100195199,-0.052428679,-0.09775193,-0.216290095
1.00E-05,8,76,2,-0.13008874,-0.240799572,-0.332495569,-0.257644168
1.00E-05,9,70,2,-0.338966144,-0.362861538,-0.382930724,-0.381950486
1.00E-05,10,96,2,-0.211195719,-0.302491704,-0.326908798,-0.394891166
1.00E-05,11,70,4,-0.284535909,-0.263048992,-0.225893251,-0.235143097
1.00E-05,12,46,2,-0.226365577,-0.2417197,-0.238687695,-0.239942449
1.00E-05,13,37,2,-0.267344712,-0.2774525,-0.279046826,-0.286814192
1.00E-05,14,74,2,-0.229182274,-0.239760588,-0.293589372,-0.292249816
1.00E-05,15,32,2,-0.096642982,-0.096642982,-0.096642982,-0.096642982
1.00E-05,16,119,2,-0.165472004,-0.213031537,-0.274452161,-0.245807826
1.00E-05,17,33,3,-0.188188563,-0.188188563,-0.188188563,-0.188188563
1.00E-05,18,129,3,-0.216222051,-0.032139506,-0.177989122,-0.153013663
1.00E-05,19,40,3,-0.307880711,-0.306196079,-0.310407658,-0.306869932
1.00E-05,20,38,2,-0.035213334,-0.035213334,-0.035213334,-0.035213334
1.00E-05,21,58,2,-0.365955998,-0.377710949,-0.391082567,-0.397752177
1.00E-05,22,56,2,-0.238464684,-0.264625656,-0.268240653,-0.255574456
1.00E-05,23,73,2,-0.149487764,-0.229102269,-0.216216867,-0.244945319
1.00E-05,24,41,2,-0.127183938,-0.127183938,-0.127183938,-0.127183938
1.00E-05,25,113,5,-0.268581857,-0.156889773,-0.128457805,-0.109138278
1.00E-05,26,93,2,-0.231485228,-0.2793842,-0.320286989,-0.336264433
1.00E-05,27,86,2,-0.280357594,-0.313811531,-0.350392736,-0.368761269
1.00E-05,28,68,2,-0.20213217,-0.324192142,-0.297024928,-0.330708599
1e-05,29,73,4,-0.32159688959842975,-0.3020668153558863,-0.2687198093418933,-0.3030733580180494
1e-05,30,80,3,-0.3349534773226709,-0.1822626869210895,-0.2119378791621083,-0.1908543666579492
1e-05,31,95,2,-0.13477828103403164,-0.2406961302996314,-0.2394631286714367,-0.24311941628496828
1e-05,32,48,2,-0.22532916295709285,-0.2547579170109449,-0.2608719699090812,-0.26278683503064365
1e-05,33,67,2,-0.17430490927737502,-0.2363846386248898,-0.2673372986558253,-0.2845160973026509
1e-05,34,129,2,-0.14799979609550196,-0.20969375224732598,-0.2189843812479404,-0.25736565234342657
1e-05,35,77,4,-0.26934703324891396,-0.2919910474125727,-0.25159763577279015,-0.26377687010070766
1e-05,36,72,2,-0.08633204728982105,-0.17473850969769908,-0.09812504779733472,-0.207045016863721
1e-05,37,124,3,-0.2535406558561492,-0.17520999787985012,-0.2371820232312338,-0.17957341232269236
1e-05,38,104,2,-0.28436122228204846,-0.30330247748073264,-0.3321033417214889,-0.3461227079843181
1e-05,39,99,2,-0.0696113422477008,-0.2266968434675237,-0.2143657055583694,-0.2387485475660968
1e-05,40,86,4,-0.36464498270666235,-0.36524514453771256,-0.3346113790829597,-0.34608087258559983
1e-05,41,109,3,-0.20225710570346223,-0.15388511119269063,-0.18709750430453104,-0.20410580171209708
1e-05,42,88,2,-0.08099689599855976,-0.19211736473609284,-0.20446803595320573,-0.18246457140613895
1e-05,43,46,2,-0.2230106177992865,-0.2343142481967114,-0.23598373582350352,-0.2466033199603923
1e-05,44,135,2,-0.21015389600479836,-0.26473181507324495,-0.29434060663592904,-0.2930698707438435
1e-05,45,77,2,-0.3092351845700777,-0.3877435636953697,-0.39759309765714285,-0.4075294311879447
1e-05,46,114,3,-0.29114921843159924,-0.27791855667464266,-0.33334998872124616,-0.32990181141917163
1e-05,47,88,2,-0.19523119644105713,-0.2760843468550989,-0.21065234559075466,-0.3101856245917862
1e-05,48,95,2,-0.15228692037415903,-0.16475508398246125,-0.16255600484888386,-0.20863778423689822
1e-05,49,101,2,-0.16631510718924267,-0.24617728027201177,-0.16742052517288603,-0.19235916104220713
1e-05,50,86,2,-0.05016283844669275,-0.1637364866308465,-0.1664993238689733,-0.21635624251656083
1e-05,51,111,3,-0.12137414313112159,-0.10969421493478936,-0.12273198011524417,-0.1349262384253745
1e-05,52,109,2,-0.07575286072723827,-0.1462289745883423,-0.15271272730686683,-0.1740672914308128
1e-05,53,73,2,-0.09355662100439857,-0.19664364643515195,-0.21545626622274788,-0.24131301047351644
1e-05,54,105,2,-0.382015671413262,-0.3919033520577145,-0.3937535907501092,-0.383704856467495
1e-05,55,81,2,-0.24738421104747166,-0.30531805395119427,-0.2503302884163341,-0.2828018621761831
1e-05,56,68,2,-0.2006556331234855,-0.21239998041103494,-0.22333765138723494,-0.23939895395394378
1e-05,57,107,4,-0.23318615336970228,-0.24590011116220278,-0.22196416474363195,-0.2519470523785001
1e-05,58,35,3,-0.07841144433340348,-0.07841144433340347,-0.07841144433340347,-0.0784114443334035
1e-05,59,79,5,-0.25672901133194626,-0.22108844183060505,-0.2160411687685668,-0.20844134704841863
1e-05,60,82,2,-0.05551214218189867,-0.11077650830493423,-0.11857076787800523,-0.17905810028451838
1e-05,61,120,3,-0.1712499628893664,-0.16486288759443146,-0.21059745158216445,-0.23696001568087438
1e-05,62,84,2,-0.26255978021636844,-0.32668990637744716,-0.2833250290680227,-0.3786780938954519
1e-05,63,27,2,-0.26163685605515363,-0.26163685605515363,-0.26163685605515363,-0.26163685605515363
1e-05,64,37,2,-0.25001346066076036,-0.25001346066076036,-0.25001346066076036,-0.25001346066076036
1e-05,65,72,2,-0.28459718637848236,-0.3082740987280161,-0.31515063331776666,-0.316474255558566
1e-05,66,119,2,-0.21617963462227835,-0.24953066231428314,-0.27547049455683353,-0.286200420115157
1e-05,67,106,3,-0.3152810808106177,-0.12784472547454437,-0.14859012353637513,-0.23433091951769852
1e-05,68,37,2,-0.2568787647480988,-0.2568787647480988,-0.2568787647480988,-0.2568787647480988
1e-05,69,104,3,-0.17260497890222823,-0.1197486155372543,-0.17033246773514887,-0.16950187578976142
1e-05,70,22,2,-0.12931543692418634,-0.12931543692418634,-0.12931543692418634,-0.12931543692418634
1e-05,71,49,2,-0.2760166334578295,-0.3053320272465167,-0.31864727187141645,-0.3349132827195055
1e-05,72,83,2,-0.08660309305738323,-0.1716918775351435,-0.10308645458657494,-0.14860576722957503
1e-05,73,39,5,-0.015631992905552172,-0.01563199290555217,-0.015631992905552162,-0.01563199290555216
1e-05,74,54,2,-0.1712990866781693,-0.21729742640187397,-0.23618241371958654,-0.27709048625837557
1e-05,75,109,2,-0.2181734724708853,-0.22929175359764623,-0.23147083083784775,-0.2406554133525054
1e-05,76,47,4,-0.22010215294384816,-0.20196718038639797,-0.19935788412142208,-0.23793769504239579
1e-05,77,70,2,-0.2392477809453178,-0.2960431029917767,-0.32117908430559283,-0.33283974315120746
1e-05,78,25,3,-0.032262059203403665,-0.03226205920340366,-0.032262059203403665,-0.03226205920340367
1e-05,79,85,2,-0.10246898673778652,-0.15120443988816165,-0.15819955380569187,-0.18611315089095076
1e-05,80,91,2,-0.2220905677041715,-0.27488264907155874,-0.30653583044731053,-0.3123124646205625
1e-05,81,73,2,-0.11938139891447765,-0.22431630489605545,-0.2627009219783649,-0.21358073040583303
1e-05,82,41,2,-0.281045669961866,-0.281045669961866,-0.281045669961866,-0.281045669961866
1e-05,83,122,2,-0.1333387640226713,-0.15553704143085575,-0.22481246489214168,-0.3178615860704454
1e-05,84,70,2,-0.421595542320353,-0.4435356669556086,-0.45732599439496013,-0.4604931227940773
1e-05,85,111,3,-0.19830895537887439,-0.1427783546753721,-0.18075038098301838,-0.17657478414631778
1e-05,86,48,2,-0.36025701181998204,-0.369005430686314,-0.3696303177481948,-0.3685055210368092
1e-05,87,64,2,-0.24423746511060324,-0.34694967804771676,-0.39106096034308857,-0.3534785653379644
1e-05,88,107,4,-0.22558698173962471,-0.17992178688088423,-0.16877645419711323,-0.234527747677725
1e-05,89,181,3,-0.16165829490200426,-0.11137280796736822,-0.2853267810387657,-0.2786835821314401
1e-05,90,112,2,-0.1957705897244477,-0.23461826634589422,-0.2761156177464982,-0.27006088536701045
1e-05,91,57,3,-0.20018561765056747,-0.19417224901173968,-0.2005609985517267,-0.21436591734506694
1e-05,92,56,2,-0.23402701975298928,-0.2920131237326469,-0.3247260252670125,-0.34435376618763186
1e-05,93,77,2,-0.08710992103412787,-0.17306675979955477,-0.15397525672946147,-0.21302640170923368
1e-05,94,28,3,-0.23766524898731517,-0.23766524898731514,-0.23766524898731514,-0.23766524898731514
1e-05,95,149,4,-0.16939377478983395,-0.1608332331405368,-0.15555515456278576,-0.31359869986006866
1e-05,96,82,4,-0.22706910873278335,-0.19592383951149203,-0.18759452969714938,-0.2884949980599513
1e-05,97,109,3,-0.10373111178533855,-0.07847386209231128,-0.09874510103025266,-0.14362764585708584
1e-05,98,102,3,-0.10178169845890975,-0.024212746262567284,-0.12926134755442073,-0.2843220488329182
1e-05,99,73,2,-0.1383246940524027,-0.1944675703701844,-0.3186020026927773,-0.3271068122164256
1e-05,100,93,2,-0.1120644210999935,-0.1744832992599644,-0.2248922178990282,-0.23982903632109626
1e-05,101,53,2,-0.24041057403905214,-0.2615084242791088,-0.3065019877184978,-0.2711549369082311
1e-05,102,69,3,-0.236662759127155,-0.20927087719383505,-0.23288000490249278,-0.24563397356870964
1e-05,103,29,4,-0.11543202143640567,-0.11543202143640567,-0.11543202143640566,-0.11543202143640567
1e-05,104,39,2,-0.09570011490695404,-0.09570011490695406,-0.09570011490695407,-0.09570011490695407
1e-05,105,71,4,-0.2702447016157483,-0.23647723622125127,-0.16279159228390488,-0.20691793387083565
